id,title,description,image_link,link,product_type,brand,price,availability,item_group_id,checkout_url,additional_image_link,sale_price_effective_date,sale_price,condition,visibility,default_product,variant
SSU751-2-G2_4846,"ELQENNA SOFA SET","1. Inner Frame in Birchwood.
2. Duck down Feathers for upholstery.
3. Stainless Steel 304# legs and arm feature in Copper Gold.
4. Fully upholstered in Fabric with quilted design on the outer back.",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/ElqennaGreySofa1.jpg,https://staging.alhuzaifa.slz.io/shop/elqenna-sofa-set/?attribute_pa_color=grey-gold&attribute_pa_composition=4-seater2-seater1-seater1seaterottoman,"LIVING, LUXURY, SOFA SETS &amp; SOFAS","Al Huzaifa Furniture UAE",25000AED,in stock,SSU751-1-G1_4840,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=4840&variation_id=4846&attribute_pa_color=grey-gold&attribute_pa_composition=4-seater2-seater1-seater1seaterottoman,"https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/ElqennaGreySofa1-1.jpg",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,18750AED,new,published,default,"color:GREY + GOLD/Blue Gold:GREY + GOLD,composition:4 seater+2 seater+1 seater+1seater+Ottoman/4 Seater Sofa/Ottoman/3 Seater Sofa/1 Seater Sofa:4 seater 2 seater 1 seater 1seater Ottoman"
SSU766-1-OTT-G1_12052,"طقم كنب إيكات","1. Inner Frame in Birchwood.
3. Stainless Steel 304# legs in Copper Gold.
4. Fully upholstered in Fabric.",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/42-6-1.jpg,https://staging.alhuzaifa.slz.io/shop/ekat-sofa-set/?attribute_pa_color=brown-beige&attribute_pa_composition=ottoman,"SOFA SETS &amp; SOFAS, LIVING, LUXURY","Al Huzaifa Furniture UAE",1760AED,in stock,SSU766-1-G1,SSU766-1-OTT-G1_12031,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=12031&variation_id=12052&attribute_pa_color=brown-beige&attribute_pa_composition=ottoman,"https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/1-8.jpg",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,1320AED,new,staging,,"color:beige-brown/brown-beige:Brown Beige,composition:4-seater3-seater1-seater1-seater-ottomanottoman/1-seater-ar/3-seater-sofa/4-seater-sofa/ottoman:Ottoman"
SSU766-2-G2_12053,"طقم كنب إيكات","1. Inner Frame in Birchwood.
2. Duck down Feathers for upholstery in cushions.
3. Stainless Steel 304# legs and arm feature in Copper Gold.
4. Fully upholstered in Fabric.",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/43-5-1.jpg,https://staging.alhuzaifa.slz.io/shop/ekat-sofa-set/?attribute_pa_color=brown-beige&attribute_pa_composition=4-seater3-seater1-seater1-seater-ottomanottoman,"SOFA SETS &amp; SOFAS, LIVING, LUXURY","Al Huzaifa Furniture UAE",26500AED,in stock,SSU766-1-G1,SSU766-1-OTT-G1_12031,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=12031&variation_id=12053&attribute_pa_color=brown-beige&attribute_pa_composition=4-seater3-seater1-seater1-seater-ottomanottoman,"https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/1-8.jpg",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,19875AED,new,staging,,"color:beige-brown/brown-beige:Brown Beige,composition:4-seater3-seater1-seater1-seater-ottomanottoman/1-seater-ar/3-seater-sofa/4-seater-sofa/ottoman:4 Seater 3 Seater 1 Seater 1 Seater  ottoman ottoman"
SS8006-XF1740-12_4813,"DOMONIQUE  SECTIONAL SOFA SET","color: Beige, composition: Sectional Sofa Left+ Right+1 seater+1 seater+Ottoman",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/Domonique-secetional-sofa-chair-ottoman_2.jpg,https://staging.alhuzaifa.slz.io/shop/domonique-sectional-sofa-set/?attribute_pa_color=beige&attribute_pa_composition=sectional-sofa-left-right1-seater1-seaterottoman,"LIVING, LUXURY, SOFA SETS &amp; SOFAS","Al Huzaifa Furniture UAE",24990AED,in stock,SS8006-XF1740-12-1_4812,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=4812&variation_id=4813&attribute_pa_color=beige&attribute_pa_composition=sectional-sofa-left-right1-seater1-seaterottoman,"https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/DomoniqueSofaIvory4seater3.jpg",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,18740AED,new,published,,"color:Ivory/Brown/Beige:Beige,composition:Sectional Sofa Left+ Right+1 seater+1 seater+Ottoman/Sectional Sofa Left+ Right/Ottoman/1 SEATER:Sectional Sofa Left  Right 1 seater 1 seater Ottoman"
SS8006-XF1740-12_11254,"طقم أريكة قطاعي دومونيك","color: Beige, composition: Sectional Sofa Left+ Right+1 seater+1 seater+Ottoman",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/Domonique-secetional-sofa-chair-ottoman_2.jpg,https://staging.alhuzaifa.slz.io/shop/domonique-sectional-sofa-set/?attribute_pa_color=beige&attribute_pa_composition=sectional-sofa-left-right1-seater1-seaterottoman,"SOFA SETS &amp; SOFAS, LIVING, LUXURY","Al Huzaifa Furniture UAE",24990AED,in stock,SS8006-XF1740-12-1_11245,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=11245&variation_id=11254&attribute_pa_color=beige&attribute_pa_composition=sectional-sofa-left-right1-seater1-seaterottoman,"https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/DomoniqueSofaIvory4seater3.jpg",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,18740AED,new,staging,,"color:beige/brown/ivory:Beige,composition:sectional-sofa-left-right1-seater1-seaterottoman/1-seater/ottoman/sectional-sofa-left-right:Sectional Sofa Left  Right 1 seater 1 seater Ottoman"
SS8006-XF1740-14_4817,"DOMONIQUE  SECTIONAL SOFA SET","1.  Inner Frame in Birchwood.
2. Duck down Feathers for upholstery.
3. Stainless Steel 304# base frame and arm feature in Copper Gold.
4. Fully upholstered in fabric with quilted design on the outer back.",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/2-9.jpg,https://staging.alhuzaifa.slz.io/shop/domonique-sectional-sofa-set/?attribute_pa_color=brown&attribute_pa_composition=sectional-sofa-left-right1-seater1-seaterottoman,"LIVING, LUXURY, SOFA SETS &amp; SOFAS","Al Huzaifa Furniture UAE",24990AED,in stock,SS8006-XF1740-12-1_4812,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=4812&variation_id=4817&attribute_pa_color=brown&attribute_pa_composition=sectional-sofa-left-right1-seater1-seaterottoman,"https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/DomoniqueSofaIvory4seater3.jpg",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,18740AED,new,published,,"color:Ivory/Brown/Beige:Brown,composition:Sectional Sofa Left+ Right+1 seater+1 seater+Ottoman/Sectional Sofa Left+ Right/Ottoman/1 SEATER:Sectional Sofa Left  Right 1 seater 1 seater Ottoman"
SS8006-XF1740-11_4821,"DOMONIQUE  SECTIONAL SOFA SET","1.  Inner Frame in Birchwood.
2. Duck down Feathers for upholstery.
3. Stainless Steel 304# base frame and arm feature in Copper Gold.
4. Fully upholstered in fabric with quilted design on the outer back.",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/DomoniqueSofaIvory4seater3.jpg,https://staging.alhuzaifa.slz.io/shop/domonique-sectional-sofa-set/?attribute_pa_color=ivory&attribute_pa_composition=sectional-sofa-left-right1-seater1-seaterottoman,"LIVING, LUXURY, SOFA SETS &amp; SOFAS","Al Huzaifa Furniture UAE",24990AED,in stock,SS8006-XF1740-12-1_4812,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=4812&variation_id=4821&attribute_pa_color=ivory&attribute_pa_composition=sectional-sofa-left-right1-seater1-seaterottoman,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,18740AED,new,published,default,"color:Ivory/Brown/Beige:Ivory,composition:Sectional Sofa Left+ Right+1 seater+1 seater+Ottoman/Sectional Sofa Left+ Right/Ottoman/1 SEATER:Sectional Sofa Left  Right 1 seater 1 seater Ottoman"
SS8006-XF1740-14_11262,"طقم أريكة قطاعي دومونيك","1.  Inner Frame in Birchwood.
2. Duck down Feathers for upholstery.
3. Stainless Steel 304# base frame and arm feature in Copper Gold.
4. Fully upholstered in fabric with quilted design on the outer back.",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/2-9.jpg,https://staging.alhuzaifa.slz.io/shop/domonique-sectional-sofa-set/?attribute_pa_color=brown&attribute_pa_composition=sectional-sofa-left-right1-seater1-seaterottoman,"SOFA SETS &amp; SOFAS, LIVING, LUXURY","Al Huzaifa Furniture UAE",24990AED,in stock,SS8006-XF1740-12-1_11245,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=11245&variation_id=11262&attribute_pa_color=brown&attribute_pa_composition=sectional-sofa-left-right1-seater1-seaterottoman,"https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/DomoniqueSofaIvory4seater3.jpg",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,18740AED,new,staging,,"color:beige/brown/ivory:Brown,composition:sectional-sofa-left-right1-seater1-seaterottoman/1-seater/ottoman/sectional-sofa-left-right:Sectional Sofa Left  Right 1 seater 1 seater Ottoman"
SS8006-XF1740-11_11270,"طقم أريكة قطاعي دومونيك","1.  Inner Frame in Birchwood.
2. Duck down Feathers for upholstery.
3. Stainless Steel 304# base frame and arm feature in Copper Gold.
4. Fully upholstered in fabric with quilted design on the outer back.",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/DomoniqueSofaIvory4seater3.jpg,https://staging.alhuzaifa.slz.io/shop/domonique-sectional-sofa-set/?attribute_pa_color=ivory&attribute_pa_composition=sectional-sofa-left-right1-seater1-seaterottoman,"SOFA SETS &amp; SOFAS, LIVING, LUXURY","Al Huzaifa Furniture UAE",24990AED,in stock,SS8006-XF1740-12-1_11245,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=11245&variation_id=11270&attribute_pa_color=ivory&attribute_pa_composition=sectional-sofa-left-right1-seater1-seaterottoman,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,18740AED,new,staging,,"color:beige/brown/ivory:Ivory,composition:sectional-sofa-left-right1-seater1-seaterottoman/1-seater/ottoman/sectional-sofa-left-right:Sectional Sofa Left  Right 1 seater 1 seater Ottoman"
SSF9833--57_4787,"CANDICE SOFA SET","color: Grey, composition: 3 Seater+2 Seater+1 Seater+1 Seater+ottoman",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/candice.jpg,https://staging.alhuzaifa.slz.io/shop/candice-sofa-set/?attribute_pa_color=grey&attribute_pa_composition=3-seater2-seater1-seater1-seaterottoman,"LIVING, LUXURY, SOFA SETS &amp; SOFAS","Al Huzaifa Furniture UAE",26840AED,in stock,SSF9833--57,SSF9833-86_4786,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=4786&variation_id=4787&attribute_pa_color=grey&attribute_pa_composition=3-seater2-seater1-seater1-seaterottoman,"https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/candice-1.jpg,https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/Candicesofa2.jpg",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,20130AED,new,published,default,"color:Grey/Light Grey/Sky Blue:Grey,composition:3 Seater+2 Seater+1 Seater+1 Seater+ottoman:3 Seater 2 Seater 1 Seater 1 Seater ottoman"
SSCC2411-G1_4763,"BRAM CHAIR","1. Hard pine wood and plywood. 
2. High density Pu sponge. 
3. Fully Upholstered in fabric. 
4. Stainless steel 304# with titanium finish.",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/Bram-1.jpg,https://staging.alhuzaifa.slz.io/shop/bram-chair/,"LIVING, OCCASIONAL CHAIRS","Al Huzaifa Furniture UAE",3670AED,in stock,SSCC2411-G1_4763,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=4763,"https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/BramSofaOliveSingleSeater.jpg,https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/287.jpg,https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/289.jpg",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,2345AED,new,published,,
SSF9513_4747,"Ayra 4 Seater Sofa","1. Top grade cotton fabric with woolen, cotton and linen mixed. 
2. Pine wood frame full stainless steel 304#. 
3. Back side, side part and even bottom part with the thick nappa leather. 
4. Top layer of the sitting cushion filled with latex. 
5. All the back cushions filled with goose feather. 
6. Stainless steel with nickel finishing with nappa leather.",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/AyraSofa1.jpg,https://staging.alhuzaifa.slz.io/shop/ayra-4-seater-sofa/,"BARGAINS, CONTEMPORARY, LIVING, SOFA SETS &amp; SOFAS","Al Huzaifa Furniture UAE",30500AED,in stock,SSF9513_4747,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=4747,"https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/AyraSofa2.jpg",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,17690AED,new,published,,
SSBANANA-G2_4749,"Banana Sofa Set","1. Frame in natural pine wood and plywood. 
2. Base in 304 grade stainless steel metal. 
3. Fully Upholstered in fabric.",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/al-huzafia-july-616958.jpg,https://staging.alhuzaifa.slz.io/shop/banana-sofa-set/,"CONTEMPORARY, LIVING, SOFA SETS &amp; SOFAS","Al Huzaifa Furniture UAE",17900AED,in stock,SSBANANA-G2_4749,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=4749,"https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/al-huzafia-july-616950.jpg,https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/al-huzafia-july-616928.jpg,https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/al-huzafia-july-616934-1-scaled.jpg,https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/al-huzafia-july-616945-1-scaled.jpg",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,13425AED,new,published,,
SSF9513_12061,"كنبة آيرا 4 مقاعد","1. نسيج قطني عالي الجودة مع مزيج من الصوف والقطن والكتان. 
2. إطار خشب الصنوبر كامل ستانلس ستيل 304 #. 
3. الجانب الخلفي والجزء الجانبي وحتى الجزء السفلي مع جلد نابا السميك. 
4. الطبقة العلوية من وسادة الجلوس مليئة باللاتكس. 
5. جميع وسائد الظهر مليئة بريش الإوز. 
6. ستانلس ستيل مع تشطيب النيكل وجلد نابا.",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/AyraSofa1.jpg,https://staging.alhuzaifa.slz.io/shop/ayra-4-seater-sofa/,"SOFA SETS &amp; SOFAS, BARGAINS, LIVING, CONTEMPORARY","Al Huzaifa Furniture UAE",30500AED,in stock,SSF9513_12061,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=12061,"https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/AyraSofa2.jpg",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,17690AED,new,staging,,
SSF9512-WO-ARM_4746,"Ayra Chaise Lounge W/O ARMREST","1. Top grade cotton fabric with woolen, cotton and linen mixed.  
2. Pine wood frame full stainless steel 304#.
3. Back side, side part and even bottom part with the thick nappa leather.
4. Top layer of the sitting cushion filled with latex.
5. All the back cushions filled with goose feather.
6. Stainless steel with nickel finishing with nappa leather.",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/AyraSofachaise1.jpg,https://staging.alhuzaifa.slz.io/shop/ayra-chaise-lounge/?attribute_pa_color=beige-greywhite&attribute_pa_composition=chaise-lounge-without-arm,"BARGAINS, CONTEMPORARY, LIVING, SOFA SETS &amp; SOFAS","Al Huzaifa Furniture UAE",9925AED,in stock,SSF9512-ARM_4744,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=4744&variation_id=4746&attribute_pa_color=beige-greywhite&attribute_pa_composition=chaise-lounge-without-arm,"https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/AyraSofachaise2.jpg",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,6450AED,new,published,default,"color:Beige Grey+White:Beige Grey+White,composition:Chaise Lounge without Arm/Chaise Lounge with Arm:Chaise Lounge without Arm"
MBRB19004-CP07_3619,"TRAVOLTA BED","fully upholstered in half leather.

legs in yellow copper metal",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/TRAVOLTA-BLUE-2.jpg,https://staging.alhuzaifa.slz.io/shop/travolta-bed/?attribute_pa_color=beige&attribute_pa_composition=king-bed,"BEDROOM, BEDROOM SET/BEDS, CONTEMPORARY","Al Huzaifa Furniture UAE",10225AED,in stock,MBRB19004-CP-01_3617,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=3617&variation_id=3619&attribute_pa_color=beige&attribute_pa_composition=king-bed,"https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/TRAVOLTA-BLUE-3.jpg",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,7665AED,new,published,,"color:Beige:Beige,composition:KING BED:KING BED"
MBRB19004-CP-12_3620,"TRAVOLTA BED","fully upholstered in half leather.

legs in yellow copper metal",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/TRAVOLTA-RICE-1.jpg,https://staging.alhuzaifa.slz.io/shop/travolta-bed/?attribute_pa_color=beige&attribute_pa_composition=king-bed,"BEDROOM, BEDROOM SET/BEDS, CONTEMPORARY","Al Huzaifa Furniture UAE",10225AED,in stock,MBRB19004-CP-01_3617,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=3617&variation_id=3620&attribute_pa_color=beige&attribute_pa_composition=king-bed,"https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/TRAVOLTA-BLUE-2.jpg,https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/TRAVOLTA-BLUE-3.jpg",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,7665AED,new,published,,"color:Beige:Beige,composition:KING BED:KING BED"
MBROVERLAND-G2_3603,"OVERLAND BED + 2NIGHT STAND","bed frame in hard chinese pine ,poplar & plywood. 
mdf+veneer in fossil oak. 
 
fully upholstered in fabric. 
 
304 grade antique sivler stainless steel.",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/OVERLAND-BELLA-WHITE-BRUSHED-GOLD-3.jpg,https://staging.alhuzaifa.slz.io/shop/overland-bed-2night-stand/,"BEDROOM, BEDROOM SET/BEDS, LUXURY","Al Huzaifa Furniture UAE",20785AED,in stock,MBROVERLAND-G2_3603,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=3603,"https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/OVERLAND-BELLA-WHITE-BRUSHED-GOLD-1.jpg,https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/OVERLAND-BELLA-WHITE-BRUSHED-GOLD-2.jpg,https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/OVERLAND-ANTONIO-DOVE-ANTIQUE-SILVER-2.jpg,https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/OVERLAND-ANTONIO-DOVE-ANTIQUE-SILVER-1.jpg",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,15585AED,new,published,,
MBRBD2418_3593,"MIRREN BEDROOM SET","bed frame in hard chinese pine ,poplar & plywood. 
fully upholstered in fabric.

304 grade lux titanium stainless steel smoke  oak.",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/3I2A5326.jpg,https://staging.alhuzaifa.slz.io/shop/mirren-bedroom-set/?attribute_pa_color=rubino-taupe-lux-titanium-smoke-oak&attribute_pa_composition=kingbed2-night-stands,"BEDROOM, BEDROOM SET/BEDS, LUXURY","Al Huzaifa Furniture UAE",25350AED,in stock,MBRBD2418-BED_3591,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=3591&variation_id=3593&attribute_pa_color=rubino-taupe-lux-titanium-smoke-oak&attribute_pa_composition=kingbed2-night-stands,"https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/3I2A5338.jpg",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,19010AED,new,published,,"color:RUBINO TAUPE + LUX TITANIUM + SMOKE OAK.:RUBINO TAUPE + LUX TITANIUM + SMOKE OAK.,composition:KINGBED+2 NIGHT STANDS:KINGBED 2 NIGHT STANDS"
MBRSK015-QNYF8006-1B_3599,"NANDI BED","frame in pine solid wood.

fully upholstered in fabric.",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/NANDI-QUEEN-BEIGE-1.jpg,https://staging.alhuzaifa.slz.io/shop/nandi-bed/?attribute_pa_color=beige&attribute_pa_composition=queen-bed,"BEDROOM, BEDROOM SET/BEDS, CONTEMPORARY","Al Huzaifa Furniture UAE",2470AED,in stock,MBRSK015-KING-A032-1_3596,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=3596&variation_id=3599&attribute_pa_color=beige&attribute_pa_composition=queen-bed,"https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/NANDI-LIGHT-BEIGE-2.jpg",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,1850AED,new,published,default,"color:Beige/L.BEIGE:Beige,composition:QUEEN BED/KING BED:QUEEN BED"
SBRSK010-SN-JY1011-2_3616,"ROLDAN BED","frame in pine solid wood.

fully upholstered in fabric.",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/ROLDAN-GREY-1.jpg,https://staging.alhuzaifa.slz.io/shop/roldan-bed/?attribute_pa_color=grey&attribute_pa_composition=single-bed,"BEDROOM, BEDROOM SET/BEDS, CONTEMPORARY","Al Huzaifa Furniture UAE",2245AED,in stock,MBRSK010-KG-JY1011-2_3612,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=3612&variation_id=3616&attribute_pa_color=grey&attribute_pa_composition=single-bed,"https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/Roldan1.jpg,https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/Roldan3.jpg",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,1680AED,new,published,default,"color:Grey/LIGHT BLUE:Grey,composition:SINGLE BED/KING BED/QUEEN BED:SINGLE BED"
MBRIRMA-KING BED_3558,"IRMA BEDROOM SET","Hard Chinese Pine ,Poplar and Plywood. 
304 Stainless Steel with Brushed Rose Gold. 
 
Fully upholstered in fabric.",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/irma.jpg,https://staging.alhuzaifa.slz.io/shop/irma-bedroom-set/,"BEDROOM, BEDROOM SET/BEDS, LUXURY","Al Huzaifa Furniture UAE",35615AED,in stock,MBRIRMA-KING BED_3558,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=3558,"https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/Irma-1.jpg",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,26710AED,new,published,,
MBRBD2408-G1_3585,"MARGE BED + 2 NIGHT STAND","bed frame in hard chinese pine ,poplar & plywood. 
mdf+veneer in espresso oak. 
 
fully upholstered in fabric. 
 
304 grade brushed rose gold stainless steel.",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/WhatsApp-Image-2020-06-03-at-9.28.22-PM.jpeg,https://staging.alhuzaifa.slz.io/shop/marge-bed-2-night-stand/,"BEDROOM, BEDROOM SET/BEDS, LUXURY","Al Huzaifa Furniture UAE",23850AED,in stock,MBRBD2408-G1_3585,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=3585,"https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/merge2.jpg,https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/merge4.jpg,https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/merge5.jpg,https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/merge6.jpg,https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/WhatsApp-Image-2020-06-03-at-9.28.22-PM-1.jpeg",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,17885AED,new,published,,
MBRKERRY-G3_3568,"KERRY BED","bed frame in hard chinese pine ,poplar & plywood. 
birch wood legs.

fully upholstered in fabric.",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/KERRY-GREY-18.jpg,https://staging.alhuzaifa.slz.io/shop/kerry-bed/?attribute_pa_color=camei&attribute_pa_composition=king-bed,"BEDROOM, BEDROOM SET/BEDS, CONTEMPORARY","Al Huzaifa Furniture UAE",9240AED,in stock,MBRKERRY-G4_3566,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=3566&variation_id=3568&attribute_pa_color=camei&attribute_pa_composition=king-bed,"https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/KERRY-ANTONIO-ATLANTIK-1.jpg",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,6930AED,new,published,,"color:ATLANTIC/CAMEI/CHARCOAL/DOVE/SAPPHIRE:CAMEI,composition:KING BED:KING BED"
MBRKERRY-G1_3569,"KERRY BED","bed frame in hard chinese pine ,poplar & plywood. 
birch wood legs.

fully upholstered in fabric.",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/KERRY-ANTONIO-CHARCOAL-1.jpg,https://staging.alhuzaifa.slz.io/shop/kerry-bed/?attribute_pa_color=charcoal&attribute_pa_composition=king-bed,"BEDROOM, BEDROOM SET/BEDS, CONTEMPORARY","Al Huzaifa Furniture UAE",9240AED,in stock,MBRKERRY-G4_3566,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=3566&variation_id=3569&attribute_pa_color=charcoal&attribute_pa_composition=king-bed,"https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/KERRY-ANTONIO-ATLANTIK-1.jpg",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,6930AED,new,published,,"color:ATLANTIC/CAMEI/CHARCOAL/DOVE/SAPPHIRE:CHARCOAL,composition:KING BED:KING BED"
MBRKERRY-G2_3570,"KERRY BED","bed frame in hard chinese pine ,poplar & plywood. 
birch wood legs.
fully upholstered in fabric.",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/KERRY-ANTONIO-DOVE-1.jpg,https://staging.alhuzaifa.slz.io/shop/kerry-bed/?attribute_pa_color=dove&attribute_pa_composition=king-bed,"BEDROOM, BEDROOM SET/BEDS, CONTEMPORARY","Al Huzaifa Furniture UAE",9240AED,in stock,MBRKERRY-G4_3566,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=3566&variation_id=3570&attribute_pa_color=dove&attribute_pa_composition=king-bed,"https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/KERRY-ANTONIO-ATLANTIK-1.jpg",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,6930AED,new,published,,"color:ATLANTIC/CAMEI/CHARCOAL/DOVE/SAPPHIRE:DOVE,composition:KING BED:KING BED"
